Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,Daily_Return,Cumulative_Return,Volatility_30,Daily_Range,Year,Month,Month_Name,Quarter,Day_of_Week,Week_Number,Trend,RSI_Signal,MACD_Signal_Flag
2022-08-19,17758.44921875,17992.19921875,17710.75,17966.55078125,295600,17296.18994140625,16449.7289453125,16988.491743164064,17330.912868627678,16840.861725377283,17296.18994140625,474.428784186817,18245.047509779884,16347.332373032616,1897.7151367472688,83.49558702580852,410.24230353440726,383.87620877680365,26.366094757603605,-1.1029475746944017,1.4577015570490421,0.7083223704865772,281.44921875,2022,8,August,3,Friday,33,Uptrend,Overbought,Bullish
2022-08-22,17490.69921875,17690.05078125,17467.349609375,17682.900390625,287600,17340.46240234375,16469.9809375,16986.296987304686,17346.130616258375,16866.3455486468,17340.46240234375,447.0844494834079,18234.631301310565,16446.293503376935,1788.3377979336292,63.02341880237248,372.2701293148748,381.5549928844179,-9.28486356954312,-1.50773300473388,1.435723309562894,0.7773696614087755,222.701171875,2022,8,August,3,Monday,34,Uptrend,Neutral,Bearish
2022-08-23,17577.5,17625.55078125,17345.19921875,17357.349609375,285600,17383.36494140625,16497.49494140625,16984.73974121094,17368.16579566234,16894.23395850379,17383.36494140625,424.97817193313864,18233.321285272526,16533.408597539972,1699.9126877325543,60.04989650360749,345.20173457803685,374.2843412231417,-29.082606645104875,0.49626821755044404,1.442848348040218,0.7768485731553567,280.3515625,2022,8,August,3,Tuesday,34,Uptrend,Neutral,Bearish
2022-08-24,17604.94921875,17623.650390625,17499.25,17525.44921875,262000,17432.06240234375,16534.10591796875,16983.61849121094,17390.716597861163,16922.105145180114,17432.06240234375,388.4612165594832,18208.984835462714,16655.139969224783,1553.8448662379305,60.78193013948083,322.250061170791,363.87748521267156,-41.627424041880545,0.1561611079505143,1.4451015160065634,0.7751247245678962,124.400390625,2022,8,August,3,Wednesday,34,Uptrend,Neutral,Bearish
2022-08-25,17522.44921875,17726.5,17487.44921875,17679.0,230200,17483.9923828125,16569.91291015625,16981.646733398436,17403.26256175534,16945.648050025993,17483.9923828125,318.07546580939606,18120.14331443129,16847.841451193708,1272.3018632375824,55.40133130354318,294.0144189153034,349.9048719531979,-55.89045303789453,-0.46861822192667546,1.438329506977218,0.7522323774148995,239.05078125,2022,8,August,3,Thursday,34,Uptrend,Neutral,Bearish
2022-08-26,17558.900390625,17685.849609375,17519.349609375,17619.30078125,266600,17529.84736328125,16607.24791015625,16979.09848144531,17418.08521212388,16969.697161422035,17529.84736328125,248.84353235080624,18027.53442798286,17032.160298579638,995.3741294032225,56.945430676054734,271.4496710992935,334.21383178241706,-62.76416068312358,0.2080255529346653,1.4413215998871298,0.7345923809326399,166.5,2022,8,August,3,Friday,34,Uptrend,Neutral,Bearish
2022-08-29,17312.900390625,17380.150390625,17166.19921875,17188.650390625,244900,17549.01240234375,16646.29392578125,16975.44173339844,17408.067610076367,16983.156111586857,17549.01240234375,212.25129305831385,17973.514988460378,17124.50981622712,849.0051722332573,47.18751663855157,231.05336245598664,313.58173791713097,-82.52837546114432,-1.4009988924553851,1.421128700235991,0.7947122588454867,213.951171875,2022,8,August,3,Monday,35,Uptrend,Neutral,Bearish
2022-08-30,17759.30078125,17777.650390625,17401.5,17414.94921875,324700,17579.06494140625,16695.60994140625,16974.152241210937,17441.51838828338,17013.593157456,17579.06494140625,195.9356045972795,17970.93615060081,17187.19373221169,783.7424183891198,56.42420508424634,232.38103371173202,297.3415970760512,-64.96056336431917,2.578426378902554,1.4577714575210308,0.896584949683382,376.150390625,2022,8,August,3,Tuesday,35,Uptrend,Neutral,Bearish
2022-09-01,17542.80078125,17695.599609375,17468.44921875,17485.69921875,308500,17589.20244140625,16739.46294921875,16972.49824707031,17451.164330470678,17034.346397604786,17589.20244140625,188.0028561178315,17965.208153641914,17213.196729170588,752.0114244713259,50.19832907036496,213.5023598099724,280.5737496228354,-67.071389812863,-1.2190795272107646,1.44000006412887,0.9160271653493514,227.150390625,2022,9,September,3,Thursday,35,Uptrend,Neutral,Bearish
2022-09-02,17539.44921875,17643.849609375,17476.44921875,17598.400390625,256300,17598.90244140625,16777.4759375,16969.681743164063,17459.57241506871,17054.15435137519,17598.90244140625,179.58055718669092,17958.063555779634,17239.74132703287,718.3222287467652,46.86835529560557,196.0109395472282,263.661187607714,-67.65024806048581,-0.01910505934481499,1.4397249512620527,0.917020774704236,167.400390625,2022,9,September,3,Friday,35,Uptrend,Neutral,Bearish
2022-09-05,17665.80078125,17683.150390625,17540.349609375,17546.44921875,230300,17612.7849609375,16822.52595703125,16967.463500976562,17479.21321184788,17078.140485880085,17612.7849609375,173.0437772212291,17958.87251537996,17266.69740649504,692.1751088849196,49.189620805359276,190.1524193750265,248.9594339611765,-58.80701458614999,0.7203850071011875,1.4500965139544395,0.907204631209608,142.80078125,2022,9,September,3,Monday,36,Uptrend,Neutral,Bearish
2022-09-06,17655.599609375,17764.650390625,17587.650390625,17695.69921875,251200,17626.46494140625,16864.50494140625,16965.745502929687,17496.01191637427,17100.785941703416,17626.46494140625,164.43962041433934,17955.34418223493,17297.585700577572,657.7584816573581,45.48575633759044,182.5816628583416,235.68387974060954,-53.10221688226795,-0.05774531254664206,1.4492591511902286,0.907021639784007,177.0,2022,9,September,3,Tuesday,36,Uptrend,Neutral,Bearish
2022-09-07,17624.400390625,17650.75,17484.30078125,17519.400390625,354100,17637.8099609375,16903.00794921875,16964.374252929687,17508.239390112438,17121.319841661127,17637.8099609375,155.38958088279998,17948.5891227031,17327.0307991719,621.5583235312006,41.07191728917495,172.0806291873414,222.96322962995592,-50.88260044261452,-0.17671004916441913,1.4466981646316406,0.9050049539254849,166.44921875,2022,9,September,3,Wednesday,36,Uptrend,Neutral,Bearish
2022-09-08,17798.75,17807.650390625,17691.94921875,17748.150390625,279800,17651.49248046875,16942.341953125,16964.543999023437,17535.907067244585,17147.885730223436,17651.49248046875,156.98245981492792,17965.457400098607,17337.527560838895,627.929839259712,45.96207647497595,175.80052174068987,213.53068805210273,-37.73016631141286,0.9892512965589573,1.4610096449825538,0.9064503454407333,115.701171875,2022,9,September,3,Thursday,36,Uptrend,Neutral,Bearish
2022-09-09,17833.349609375,17925.94921875,17786.0,17923.349609375,270300,17666.4224609375,16982.00494140625,16966.627993164064,17564.234928399863,17174.76666666075,17666.4224609375,159.47471064213534,17985.37188222177,17347.473039653232,637.8988425685384,52.09230154807073,179.47162552333248,206.7188755463487,-27.24725002301622,0.19439347917691308,1.4638497524625456,0.8817438747789752,139.94921875,2022,9,September,3,Friday,36,Uptrend,Neutral,Bearish
2022-09-12,17936.349609375,17980.55078125,17889.150390625,17890.849609375,228200,17680.28994140625,17024.74994140625,16968.79299316406,17599.674421826065,17204.63266441425,17680.28994140625,170.474711135774,18021.239363677796,17339.3405191347,681.898844543095,63.71101782402873,188.5191099624608,203.07892242957112,-14.559812467110334,0.5775695663245095,1.472304503129486,0.8741512393149068,91.400390625,2022,9,September,3,Monday,37,Uptrend,Neutral,Bearish
2022-09-13,18070.05078125,18088.30078125,18015.44921875,18044.44921875,259900,17698.8849609375,17070.54595703125,16972.067993164062,17644.47217034263,17238.57062978036,17698.8849609375,191.510606714885,18081.90617436727,17315.86374750773,766.042426859538,64.72890764076759,204.12484954482716,203.28810785262235,0.8367416922048108,0.7454201929980142,1.4832793581982322,0.8344309655044652,72.8515625,2022,9,September,3,Tuesday,37,Uptrend,Neutral,Bullish
2022-09-14,18003.75,18091.55078125,17771.150390625,17771.150390625,365900,17707.8099609375,17115.5799609375,16974.405493164064,17678.689106500475,17268.57766390662,17707.8099609375,201.60297011793486,18111.015901173367,17304.60402070163,806.4118804717364,61.65466492538676,208.73640826839255,204.37776793577638,4.358640332616176,-0.3669097671756161,1.477837061358503,0.8128909955834167,320.400390625,2022,9,September,3,Wednesday,37,Uptrend,Neutral,Bullish
2022-09-15,17877.400390625,18096.150390625,17861.5,18046.349609375,289600,17704.46748046875,17156.4209765625,16978.660249023436,17697.613990702812,17292.4530649544,17704.46748046875,197.99853427196942,18100.46454901269,17308.47041192481,791.9941370878805,60.113975969324436,199.89151924675753,203.48051819797263,-3.5889989512151033,-0.7017960667916379,1.4674656589883,0.8095530409435989,234.650390625,2022,9,September,3,Thursday,37,Uptrend,Neutral,Bearish
2022-09-16,17530.849609375,17820.05078125,17497.25,17796.80078125,468500,17683.1849609375,17190.8209765625,16981.04475097656,17681.731668671593,17301.801949049328,17683.1849609375,192.27568385181635,18067.73632864113,17298.633593233866,769.1027354072648,49.32075678722973,163.03872029252307,195.3921586168827,-32.353438324359644,-1.9384853148544656,1.4390190526882793,0.8914678238642663,322.80078125,2022,9,September,3,Friday,37,Uptrend,Neutral,Bearish
2022-09-19,17622.25,17667.19921875,17429.69921875,17540.650390625,258300,17676.375,17223.46998046875,16984.240004882813,17676.06674784573,17314.36853928269,17676.375,191.88122463950458,18060.13744927901,17292.61255072099,767.5248985580183,58.09707264754088,139.59865289627123,184.23345747276045,-44.634804576489216,0.521368859248672,1.4465216499076512,0.8950786130476863,237.5,2022,9,September,3,Monday,38,Uptrend,Neutral,Bearish
2022-09-20,17816.25,17919.30078125,17744.400390625,17770.400390625,263100,17692.6525390625,17257.13697265625,16987.486752929686,17689.417533765183,17334.05016519317,17692.6525390625,189.0892350379577,18070.831009138416,17314.474068986583,756.3569401518325,51.71755680225065,135.1188433647767,174.4105346511637,-39.29169128638699,1.1008809885230342,1.4624461317463542,0.9152225338617647,174.900390625,2022,9,September,3,Tuesday,38,Uptrend,Neutral,Bearish
2022-09-21,17718.349609375,17838.69921875,17663.599609375,17766.349609375,245500,17699.69501953125,17287.09197265625,16989.070249023436,17692.172969537547,17349.120731631672,17699.69501953125,187.18810394115638,18074.071227413562,17325.318811648936,748.7524157646258,55.70239271969638,122.25948743280969,163.98032520749288,-41.72083777468319,-0.5495005437451739,1.4544099823004277,0.922552985698309,175.099609375,2022,9,September,3,Wednesday,38,Uptrend,Neutral,Bearish
2022-09-22,17629.80078125,17722.75,17532.44921875,17609.650390625,284100,17700.93759765625,17315.36798828125,16991.235756835937,17686.23276112921,17360.12779240102,17700.93759765625,186.60765154052368,18074.1529007373,17327.722294575204,746.4306061620955,52.78098398499495,103.72749877605384,151.9297599212051,-48.202261145151255,-0.4997577656902563,1.447141455468907,0.9192121336467903,190.30078125,2022,9,September,3,Thursday,38,Uptrend,Neutral,Bearish
2022-09-23,17327.349609375,17642.150390625,17291.650390625,17593.849609375,390800,17691.1826171875,17340.748984375,16993.311254882814,17652.053413343096,17358.842373458825,17691.1826171875,200.97559256895997,18093.13380232542,17289.23143204958,803.9023702758423,40.60146461101897,63.89889567573482,134.32358707211102,-70.4246913963762,-1.7155677232420508,1.4223147637492273,0.9724477360492658,350.5,2022,9,September,3,Friday,38,Uptrend,Neutral,Bearish
2022-09-26,17016.30078125,17196.400390625,16978.30078125,17156.30078125,492000,17664.05263671875,17361.7419921875,16992.509262695312,17591.505543619944,17345.409369842793,17664.05263671875,250.33438432895286,18164.721405376655,17163.383868060842,1001.3375373158124,34.78874299783348,7.152945183450356,108.88945869437889,-101.73651351092853,-1.7951321762256445,1.3967823337779572,1.013014392709874,218.099609375,2022,9,September,3,Monday,39,Uptrend,Neutral,Bearish
2022-09-27,17007.400390625,17176.44921875,16942.349609375,17110.900390625,359900,17648.77763671875,17383.1169921875,16990.197514648436,17535.87648142995,17332.154115755824,17648.77763671875,280.40351895766855,18209.584674634087,17087.970598803415,1121.614075830672,35.16186002818225,-38.09765055333264,79.49203684483659,-117.58968739816923,-0.052305085220449854,1.3960517455879304,1.0110742982881458,234.099609375,2022,9,September,3,Tuesday,39,Uptrend,Neutral,Bearish
2022-09-28,16858.599609375,17037.599609375,16820.400390625,16870.55078125,323900,17603.742578125,17399.30498046875,16986.906264648438,17471.373922186624,17313.583350799716,17603.742578125,329.71274218324584,18263.16806249149,16944.317093758506,1318.850968732986,27.109173412312316,-84.98638303311236,46.5963528692468,-131.58273590235916,-0.874917846539458,1.383837439718856,1.006945208333101,217.19921875,2022,9,September,3,Wednesday,39,Downtrend,Oversold,Bearish
2022-09-29,16818.099609375,17026.05078125,16788.599609375,16993.599609375,340000,17567.50751953125,17410.09697265625,16983.44025878906,17409.157320966468,17294.152615841886,17567.50751953125,373.6562406330173,18314.820000797285,16820.195038265214,1494.6249625320706,25.351466181100875,-123.98483289010983,12.480115717375476,-136.4649486074853,-0.24023347691036756,1.380512998922632,0.9941302646973966,237.451171875,2022,9,September,3,Thursday,39,Downtrend,Oversold,Bearish
2022-09-30,17094.349609375,17187.099609375,16747.69921875,16798.05078125,376100,17545.2525390625,17425.17296875,16982.070756835936,17379.175634148232,17286.317203823575,17545.2525390625,388.3803205014503,18322.0131800654,16768.4918980596,1553.5212820058005,31.14393287284892,-131.08920434058018,-16.23374829421566,-114.85545604636452,1.642575596626905,1.4031889685511973,1.0493973670567185,439.400390625,2022,9,September,3,Friday,39,Uptrend,Neutral,Bearish
2022-10-03,16887.349609375,17114.650390625,16855.55078125,17102.099609375,278400,17506.32998046875,17432.50296875,16979.883002929688,17332.335060360307,17270.671415805984,17506.32998046875,413.8364327625209,18334.00284599379,16678.657114943708,1655.3457310500817,24.356024064241325,-151.67423377510204,-43.32184539039294,-108.3523883847091,-1.2109264448790458,1.3861973822593854,1.0529274241814945,259.099609375,2022,10,October,4,Monday,40,Downtrend,Oversold,Bearish
2022-10-04,17274.30078125,17287.30078125,17117.30078125,17147.44921875,226000,17487.2650390625,17445.883984375,16980.147504882814,17326.807986159325,17270.813743862615,17487.2650390625,415.37794812045024,18318.0209353034,16656.509142821596,1661.5117924818042,36.11446961213402,-135.20572479188922,-61.6986212706922,-73.50710352119702,2.291367093271912,1.4179602529242736,1.1123003618490535,170.0,2022,10,October,4,Tuesday,40,Uptrend,Neutral,Bearish
2022-10-06,17331.80078125,17428.80078125,17315.650390625,17379.25,265500,17472.63505859375,17458.131015625,16980.564506835937,17327.283490453676,17273.205392387612,17472.63505859375,415.4465105952136,18303.528079784177,16641.742037403325,1661.7860423808525,39.334603446103564,-116.17534624616019,-72.59396626578581,-43.58137998037438,0.33286441360573793,1.4226801380053324,1.1100041635540405,113.150390625,2022,10,October,4,Thursday,40,Uptrend,Neutral,Bearish
2022-10-07,17314.650390625,17337.349609375,17216.94921875,17287.19921875,216300,17448.430078125,17471.8040234375,16982.21176269531,17326.08033808904,17274.83068643614,17448.430078125,409.50617493345493,18267.442427991908,16629.41772825809,1638.0246997338181,45.149008450911616,-101.30969226450543,-78.33711146552974,-22.972580798975685,-0.09895331040011834,1.421272348912371,1.1094189221442063,120.400390625,2022,10,October,4,Friday,40,Uptrend,Neutral,Bearish
2022-10-10,17241.0,17280.150390625,17064.69921875,17094.349609375,234000,17418.81259765625,17486.94703125,16985.345766601564,17317.977448747224,17273.503992850412,17418.81259765625,401.54511627297217,18221.902830202194,16615.72236511031,1606.1804650918857,41.37697971646519,-94.38353079295848,-81.5463953310155,-12.837135461942978,-0.425364584114718,1.4152267596962824,1.1088834003654107,215.451171875,2022,10,October,4,Monday,41,Uptrend,Neutral,Bearish
2022-10-11,16983.55078125,17261.80078125,16950.30078125,17256.05078125,282600,17371.17265625,17493.78203125,16986.409272460936,17286.127289937966,17262.133278670004,17371.17265625,393.3491911660982,18157.871038582198,16584.474273917804,1573.3967646643941,31.69168799491557,-108.41871483042996,-86.9208592308984,-21.49785559953156,-1.49323831999304,1.3940940514057016,1.1384446229301282,311.5,2022,10,October,4,Tuesday,41,Downtrend,Neutral,Bearish
2022-10-12,17123.599609375,17142.349609375,16960.05078125,17025.55078125,256000,17323.85009765625,17497.66203125,16987.25002441406,17270.648463217683,17256.700585756476,17323.85009765625,360.39608521500196,18044.642268086252,16603.057927226248,1441.5843408600049,37.16135995682677,-107.00741444149753,-90.93817027301823,-16.0692441684793,0.8246145339619648,1.4055899535706922,1.123478789763526,182.298828125,2022,10,October,4,Wednesday,41,Uptrend,Neutral,Bearish
2022-10-13,17014.349609375,17112.349609375,16956.94921875,17087.349609375,266400,17274.380078125,17494.7840234375,16986.958774414063,17246.239048566,17247.196625898378,17274.380078125,328.66575926235276,17931.711596649704,16617.048559600295,1314.6630370494095,36.832177341103645,-113.39733676422111,-95.43000357125881,-17.9673331929623,-0.6380083772817624,1.3966221719166803,1.0140616328636636,155.400390625,2022,10,October,4,Thursday,41,Uptrend,Neutral,Bearish
2022-10-14,17185.69921875,17348.55078125,17169.75,17322.30078125,227000,17239.79501953125,17491.6969921875,16987.86852050781,17240.473350488286,17244.78496287295,17239.79501953125,296.7109808419518,17833.216981215155,16646.373057847348,1186.8439233678073,46.7892101523382,-103.44249411234705,-97.03250167947647,-6.409992432870581,1.0070888003887335,1.410687397393799,1.0136580734355407,178.80078125,2022,10,October,4,Friday,41,Uptrend,Neutral,Bearish
2022-10-17,17311.80078125,17328.55078125,17098.55078125,17144.80078125,212200,17228.842578125,17491.0240234375,16988.99627441406,17247.266439132258,17247.413034181856,17228.842578125,289.3535128785597,17807.54960388212,16650.135552367883,1157.4140515142353,57.31109053621236,-84.4049002214233,-94.50698138786584,10.102081166442531,0.7337586960815656,1.4210384388467028,1.0240627218502147,230.0,2022,10,October,4,Monday,42,Uptrend,Neutral,Bullish
2022-10-18,17486.94921875,17527.80078125,17434.05078125,17438.75,239500,17222.0775390625,17493.0,16990.264770507812,17270.093370524424,17256.80661004727,17222.0775390625,281.13660063974254,17784.350740341983,16659.804337783014,1124.546402558968,60.96286817268117,-54.55557209922699,-86.51669953013807,31.961127430911077,1.0117285874136073,1.435415490970651,1.03285099894586,93.75,2022,10,October,4,Tuesday,42,Uptrend,Neutral,Bullish
2022-10-19,17512.25,17607.599609375,17472.849609375,17568.150390625,210500,17206.8775390625,17495.605,16991.758022460937,17293.155906664953,17266.823997888554,17206.8775390625,254.25394681158664,17715.385432685674,16698.36964543933,1017.015787246346,65.83723661707627,-28.529334500937694,-74.919226524298,46.389892023360304,0.14468379208691928,1.4374923045351904,1.0333162103018128,134.75,2022,10,October,4,Wednesday,42,Uptrend,Neutral,Bullish
2022-10-20,17563.94921875,17584.150390625,17421.0,17423.099609375,249600,17199.15751953125,17498.933984375,16993.558022460937,17318.945745911147,17278.475967334103,17199.15751953125,239.84214672966007,17678.84181299057,16719.473226071932,959.3685869186374,67.97358242267183,-3.6891327843186446,-60.67320777630213,56.98407499198348,0.2952174549244013,1.4417360327313733,1.0344714586938162,163.150390625,2022,10,October,4,Thursday,42,Uptrend,Neutral,Bullish
2022-10-21,17576.30078125,17670.150390625,17520.75,17622.849609375,277700,17196.48251953125,17499.9580078125,16994.66927246094,17343.455749276753,17290.155371801397,17196.48251953125,235.03652125014574,17666.555562031543,16726.40947703096,940.1460850005824,63.30657555432605,16.799914945619093,-45.178583231917884,61.97849817753698,0.07032337856462956,1.4427499102195736,1.0174418218851378,149.400390625,2022,10,October,4,Friday,42,Uptrend,Neutral,Bullish
2022-10-24,17730.75,17777.55078125,17707.400390625,17736.349609375,45000,17216.6525390625,17503.8780078125,16995.194526367188,17380.3409160123,17307.43359251507,17216.6525390625,262.5562708439842,17741.76508075047,16691.53999737453,1050.225083375939,73.98203489721772,44.98187104519093,-27.14649237649612,72.12836342168706,0.8787356376761757,1.455427867843214,1.0303956407834758,70.150390625,2022,10,October,4,Monday,43,Uptrend,Overbought,Bullish
2022-10-25,17656.349609375,17811.5,17637.0,17808.30078125,251400,17248.65498046875,17503.825,16994.45002441406,17406.62745823732,17321.1165735684,17248.65498046875,275.53676548016506,17799.72851142908,16697.58144950842,1102.1470619206593,63.211914491236364,60.61406336912842,-9.594381227371212,70.20844459649963,-0.41961220267050514,1.4493207149086766,1.0267284564444976,174.5,2022,10,October,4,Tuesday,43,Uptrend,Neutral,Bullish
2022-10-27,17736.94921875,17783.900390625,17654.5,17771.400390625,324600,17285.132421875,17504.6009765625,16993.508520507814,17438.08667352424,17337.423736124543,17285.132421875,289.8370762742829,17864.80657442357,16705.458269326435,1159.3483050971336,63.79041672539097,78.60034740931587,8.044564499966206,70.55578290934966,0.45649078749665506,1.4559367304535153,1.0203712092092985,129.400390625,2022,10,October,4,Thursday,43,Uptrend,Neutral,Bullish
2022-10-28,17786.80078125,17838.900390625,17723.69921875,17756.400390625,250000,17331.54248046875,17503.8319921875,16993.71302246094,17471.297540926695,17355.04636534515,17331.54248046875,292.24792257752136,17916.03832562379,16747.04663531371,1168.991690310082,65.72104910612671,95.77319775522847,25.59029115101866,70.1829066042098,0.2810605244745412,1.4600287938641454,1.020442218562735,115.201171875,2022,10,October,4,Friday,43,Uptrend,Neutral,Bullish
2022-10-31,18012.19921875,18022.80078125,17899.900390625,17910.19921875,227200,17391.2474609375,17505.1909765625,16994.710522460937,17522.811986433677,17380.817065478677,17391.2474609375,303.5877083360484,17998.422877609595,16784.072044265402,1214.3508333441932,73.32163867035226,126.11677981820685,45.6955888844563,80.42119093375055,1.26722303955642,1.4785306151241495,1.0392495608229801,122.900390625,2022,10,October,4,Monday,44,Uptrend,Overbought,Bullish
2022-11-01,18145.400390625,18175.80078125,18060.150390625,18130.69921875,349900,17443.8,17508.968984375,16995.421020507812,17582.106120166183,17410.80072528834,17443.8,338.4568196245938,18120.71363924919,16766.88636075081,1353.8272784983783,87.99003735990037,159.07874779696795,68.37222066695863,90.70652713000932,0.7395053222392978,1.48946442771393,0.9774903515096988,115.650390625,2022,11,November,4,Tuesday,44,Uptrend,Overbought,Bullish
2022-11-02,18082.849609375,18178.75,18048.650390625,18177.900390625,270900,17503.575,17515.4569921875,16995.556518554688,17629.795976281308,17437.155583487816,17503.575,340.5717877623485,18184.718575524697,16822.431424475304,1362.2871510493933,83.03993563369329,178.1009823495915,90.3179730034852,87.7830093461063,-0.3447197631545107,1.4843299494664437,0.9780026792284113,130.099609375,2022,11,November,4,Wednesday,44,Uptrend,Overbought,Bullish
2022-11-03,18052.69921875,18106.30078125,17959.19921875,17968.349609375,213000,17542.494921875,17526.6969921875,16994.758266601562,17670.07247556404,17461.29454957653,17542.494921875,357.0691547079024,18256.633231290805,16828.356612459196,1428.276618831609,87.82549053926947,188.5696422785768,109.96830685850352,78.60133542007327,-0.16673473084335422,1.4818550559203736,0.960070736837747,147.1015625,2022,11,November,4,Thursday,44,Uptrend,Overbought,Bullish
2022-11-04,18117.150390625,18135.099609375,18017.150390625,18053.400390625,267900,17581.76240234375,17537.49,16994.05501464844,17712.651324617465,17487.014386480394,17581.76240234375,375.39224608933023,18332.54689452241,16830.97791016509,1501.56898435732,86.79721920017283,199.764046050248,127.92745469685244,71.83659135339556,0.3570168155688336,1.4871455276523662,0.9548549187456193,117.94921875,2022,11,November,4,Friday,44,Uptrend,Overbought,Bullish
2022-11-07,18202.80078125,18255.5,18064.75,18211.75,314800,17626.169921875,17549.44703125,16993.790268554687,17759.332225249134,17515.08444117724,17626.169921875,394.19249342018327,18414.554908715367,16837.784935034633,1576.7699736807335,86.36131763865686,213.09058676394852,144.96008111027166,68.13050565367686,0.4727586225111935,1.4941761363636323,0.9510425469959396,190.75,2022,11,November,4,Monday,45,Uptrend,Overbought,Bullish
2022-11-09,18157.0,18296.400390625,18117.5,18288.25,307200,17671.969921875,17562.138046875,16993.034770507813,17797.205346653976,17540.257600346762,17671.969921875,400.25246102880317,18472.474843932607,16871.46499981739,1601.009844115215,80.5720416769148,217.4496023599968,159.4579853602167,57.99161699978009,-0.2516139235956394,1.490416581161498,0.8896638186263925,178.900390625,2022,11,November,4,Wednesday,45,Uptrend,Overbought,Bullish
2022-11-10,18028.19921875,18103.099609375,17969.400390625,18044.349609375,256500,17724.20234375,17571.5240234375,16992.61051269531,17819.204763044076,17559.392565774342,17724.20234375,372.9154341492221,18470.03321204844,16978.371475451557,1491.661736596885,71.50943703486573,208.11202117615903,169.18879252340517,38.92322865275386,-0.7093725904609771,1.4798439744510528,0.8272902232454977,133.69921875,2022,11,November,4,Thursday,45,Uptrend,Overbought,Bullish
2022-11-11,18349.69921875,18362.30078125,18259.349609375,18272.349609375,378500,17785.50732421875,17592.26,16994.667006835938,17869.72804453988,17590.384983538093,17785.50732421875,369.7516366283831,18525.010597475517,17046.004050961983,1479.006546513534,76.74153957416034,224.07132912413363,180.16529984355086,43.90602928058277,1.7833173247033374,1.506234288426017,0.8748072552216071,102.951171875,2022,11,November,4,Friday,45,Uptrend,Overbought,Bullish
2022-11-14,18329.150390625,18399.44921875,18311.400390625,18376.400390625,301400,17851.24736328125,17603.6569921875,16997.527758789063,17913.482553690843,17619.356175972876,17851.24736328125,341.2082008923615,18533.663765065972,17168.83096149653,1364.832803569443,75.4796702824545,232.38231824577815,190.60870352399633,41.773614721781826,-0.11198455015547504,1.5045475387338356,0.8515405140116973,88.048828125,2022,11,November,4,Monday,46,Uptrend,Overbought,Bullish
2022-11-15,18403.400390625,18427.94921875,18282.0,18362.75,250900,17912.132421875,17620.868984375,17001.45900878906,17960.14139530362,17650.103007920017,17912.132421875,324.427959441854,18560.98834075871,17263.27650299129,1297.7118377674196,74.07215839114943,242.1686223354336,200.9206872862838,41.24793504914982,0.40509242609507723,1.5106423468602463,0.8460092265580663,145.94921875,2022,11,November,4,Tuesday,46,Uptrend,Overbought,Bullish
2022-11-16,18409.650390625,18442.150390625,18344.150390625,18398.25,219300,17967.02490234375,17638.2730078125,17007.761762695314,18002.95177581042,17679.889179790804,17967.02490234375,310.0661116887598,18587.15712572127,17346.89267896623,1240.2644467550417,78.34080387978544,247.57477371809364,210.25150457264579,37.32326914544785,0.03396111515991951,1.5111553778473181,0.8083960974388305,98.0,2022,11,November,4,Wednesday,46,Uptrend,Overbought,Bullish
2022-11-17,18343.900390625,18417.599609375,18312.94921875,18358.69921875,200500,18009.8724609375,17651.835,17013.091518554687,18035.423072459427,17705.928835117636,18009.8724609375,299.2554871218626,18608.383435181222,17411.361486693775,1197.021948487447,73.09284280081505,243.7439832205382,216.95000030222428,26.79398291831393,-0.357149639481924,1.5057582918633248,0.7692522888251678,104.650390625,2022,11,November,4,Thursday,46,Uptrend,Overbought,Bullish
2022-11-18,18307.650390625,18394.599609375,18209.80078125,18382.94921875,198800,18049.64248046875,17664.876015625,17019.079018554687,18061.34948371329,17729.525758863023,18049.64248046875,281.99790756852775,18613.638295605804,17485.646665331693,1127.9916302741112,70.02416340408149,235.0732045319055,220.57464114816054,14.498563383744965,-0.19761337135545398,1.5027827121383093,0.6729187833892857,184.798828125,2022,11,November,4,Friday,46,Uptrend,Overbought,Bullish
2022-11-21,18159.94921875,18262.30078125,18133.349609375,18246.400390625,213800,18079.44248046875,17675.5869921875,17024.369018554688,18070.739934669167,17746.40511023114,18079.44248046875,258.4816403557327,18596.405761180216,17562.479199757287,1033.9265614229298,56.041188177006305,213.81853282250086,219.22341948302864,-5.404886660527779,-0.8067729540576885,1.4906586676585227,0.696676395726981,128.951171875,2022,11,November,4,Monday,47,Uptrend,Neutral,Bearish
2022-11-22,18244.19921875,18261.849609375,18137.69921875,18179.150390625,177700,18112.83740234375,17684.4959765625,17028.890766601562,18087.259866486387,17765.926447820115,18112.83740234375,231.82697799441732,18576.491358332583,17649.183446354917,927.3079119776667,54.20812958892851,201.45013153653053,215.66876189372903,-14.218630357198492,0.463933015368867,1.4975743253642484,0.6970958640639514,124.150390625,2022,11,November,4,Tuesday,47,Uptrend,Neutral,Bearish
